"number","formid","form.barcode","form.sampleid_no_match","form.study_type","form.p_location","form.t_location","form.s_location","form.ec_th","form.ev_way","form.ev_way_deviceID","form.neighbor","form.swab_surface","form.swab_surface_other","form..uiVersion","openrosa_headers.HTTP_X_OPENROSA_VERSION","date_header","auth_context.doc_type","auth_context.domain","form.collector_id","auth_context.user_id","X_rev","computed_modified_on_","form.meta.location..xmlns","form.ev_notes","auth_context.authenticated","form..type","initial_processing_complete","form.sample_weight","path","domain","completed_time","username","received_on","caseid","case_name","col_neigh","col_p_type_ch","col_UID"
652,"cf2fa0fe-c8e8-407c-a784-ec46a6e6d318",393,,,,,,"09:50:00.000Z",393,"WRI 3","Ringway",,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef353f","2-39a7b4c81ccbeed9fc57d6836ad2b329",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-06-23 09:52:33","rkuddy","2016-06-23 09:54:37",,,304,,"03_08_0393"
653,"cf74e037-2322-44a3-b3b7-cb0c2e9e393e",675,,,,,,"10:21:00.000Z",8122,"WRI 15","Chorkor",88,"Compound household floor",1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef332b","2-0741581b16957f6c34d637c7ea13ecfb",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-04-28 10:23:23","mchrisk","2016-05-03 10:28:45",,,302,,"03_07_0675"
654,"cfc70da6-6b15-4053-8a0d-d869a8f75225",611,,,,,,"11:56:00.000Z",611,"WRI 4","Kokomlemle",3,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef332b","2-b6336ee389a6cac37bc5ee9a7bb23550",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-07-21 11:00:54","mchrisk","2016-07-21 14:12:29",,,303,,"03_07_0611"
655,"cb260d6d-3219-4768-93cb-b93f1a74dad7",132,,,,,,"09:54:00.000Z",132,"WRI 2","Chorkor",,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef353f","2-1fd0d774a906562ffdcd7c37948fd7ab",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-05-05 20:55:50","rkuddy","2016-05-05 09:56:27",,,302,,"03_08_0132"
656,"cb171c83-1822-4857-b646-af8299e6ad68",254,,,,,,"11:42:00.000Z",254,"WRI 2","Adabraka",,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef353f","2-ceb43edcd790bac725249cd39a81b9e2",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-06-06 22:44:45","rkuddy","2016-06-06 11:45:42",,,305,"lettuce","03_02_0254"
657,"cb81fa3c-2ddc-4d26-b020-f02576e21189",477,,"S",,,6,"09:45:00.000Z",477,"WRI 0","Ringway",,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef332b","2-a1fedbe574516076788959bcc6c8374d",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-06-28 09:49:47","mchrisk","2016-06-28 09:49:55",,,304,,"03_01_0477"
658,"aa616cd3-def1-4855-825d-bafaa14c9a52",769,,,,,,"11:41:00.000Z",2215,"WRI 2","Chorkor",1,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef353f","2-3026fcce8af218c6096e2fac9a0ff758",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-04-27 22:43:01","rkuddy","2016-04-27 11:43:37",,,302,,"03_07_0769"
659,"aafff6e7-6917-4782-9c7e-5529c460208e",256,,,,,,"11:56:00.000Z",256,"WRI 2","Adabraka",,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef353f","2-15afba13b56b96c3cf0f1ee62a7c54fc",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-06-06 22:58:36","rkuddy","2016-06-06 11:59:40",,,305,"pepper(red)","03_02_0256"
660,"ab2c5764-6999-4338-b49d-fc2968ccab11",334,,,,,,"09:51:00.000Z",334,"WRI 2","Adabraka",,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef353f","2-8b86aa067a6b628f33a25eb5b495ed3c",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-06-16 09:52:31","rkuddy","2016-06-16 09:54:28",,,305,,"03_06_0334"
661,"ab8f90ff-e6f8-4431-9dbf-f3a110dd8c66",279,,"S",,,9,"11:53:00.000Z",9,"WRI 2","Adabraka",,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef353f","2-988f3533c01aceb9387407508d08d57b",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-06-13 11:55:03","rkuddy","2016-06-13 11:56:54",,,305,,"03_01_0279"
662,"ad40a295-d7cc-4b58-8723-4442f8076615",390,,,,,,"12:12:00.000Z",390,"WRI 5","Adabraka",2,,1,1,,"AuthContext","sp-accra",,"94fbda39e376b90446a3f0b822ce5078","2-b3581778d8b449305a295337880b0d34",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-06-20 12:14:06","cafrimpong","2016-06-22 09:54:57",,,305,,"03_07_0390"
663,"b061dfbb-24ce-4c08-a9e9-10c8d2ef113f",859,,,,,,"09:50:00.000Z",14,"Sp09","Shiabu",,,1,1,,"AuthContext","sp-accra",,"702302b8962eebee5431382bb1d96c4f","2-1c88fddd02528042c66de09edd202a0b",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-03-30 09:52:22","test","2016-06-03 16:50:35",,,301,,"03_08_0859"
664,"b085228c-ac1a-446f-8142-fb74c8e3665f",161,,,,,,"09:31:00.000Z",161,"WRI 5","Chorkor",88,"Public Latrine, door handle",1,1,,"AuthContext","sp-accra",,"94fbda39e376b90446a3f0b822ce5078","2-a324ff5a9459da70aa7ee147ff9ddf06",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-05-10 09:34:34","cafrimpong","2016-06-03 17:11:18",,,302,,"03_07_0161"
665,"b0c10a4a-6d84-406f-9679-b50e7c49a86b",848,,,,,,"10:35:00.000Z",3,"spigen","Shiabu",,,1,1,,"AuthContext","sp-accra",,"702302b8962eebee5431382bb1d96c4f","2-7262dbbc348eedfdf632349dad194327",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-03-29 10:36:53","test","2016-06-03 16:49:06",,,301,,"03_04_0848"
666,"b1622d8a-597b-477a-8e83-35c641a37e0d",831,,,,,,"09:47:00.000Z",0,,"Shiabu",,,1,1,,"AuthContext","sp-accra",,"702302b8962eebee5431382bb1d96c4f","2-930f47c71c40d7119af5207d1bc1dc5c",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/8222e881d8b4104aed559936036ff9b4/","sp-accra","2016-03-24 09:47:59","test","2016-03-24 09:48:04",,,301,"Cabbage","03_02_0831"
667,"b17db856-0ed6-4b68-89ca-c082ef004130",137,,,,,,"10:40:00.000Z",137,"WRI 2","Chorkor",,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef353f","2-f6211078c302203830d85b235ef72c8d",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-05-05 21:42:26","rkuddy","2016-05-05 10:43:02",,,302,,"03_08_0137"
668,"b22f54d8-d88d-46a5-8d0d-bb0e8833f6ae",384,,,,,,"11:40:00.000Z",384,"WRI3","Adabraka",2,,1,1,,"AuthContext","sp-accra",,"3b74088468b9017329b42841ed7918fe","2-aa914abb761398ad7c47412eccf8658b",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-06-20 11:42:15","bnbboye","2016-06-20 11:42:25",,,305,,"03_07_0384"
669,"b232b8c4-c43b-448b-b337-4b161c4c1990",366,,,,,,"11:34:00.000Z",366,"WRI 2","Adabraka",2,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef353f","2-e8de8c81026678ef92df6584d47fd865",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-06-17 11:35:48","rkuddy","2016-06-17 11:37:39",,,305,,"03_07_0366"
670,"51f39669-6b3f-412f-beb0-32ae5d5d49c4",138,,,,,,"09:45:00.000Z",138,"WRI 2","Chorkor",,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef353f","2-7463be40e755aca3265d04bf46c3a69b",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-05-09 20:47:39","rkuddy","2016-05-09 09:48:17",,,302,,"03_08_0138"
671,"53448f84-acec-4fb5-a27d-334c2b988aea",226,,"P",3,,,"11:58:00.000Z",226,"WRI 15","Chorkor",,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef332b","2-d7c81008939394af413041095c2e6d5b",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-05-19 12:02:29","mchrisk","2016-05-19 12:02:36",,,302,,"03_01_0226"
672,"54082f0c-ed98-4f29-9666-4a295a52deac",206,,,,,,"11:09:00.000Z",206,"WRI 2","Chorkor",,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef353f","2-2163189a0f05e44a0f35d6dcabc94a74",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-05-11 22:10:53","rkuddy","2016-05-11 11:11:30",,,302,,"03_08_0206"
673,"5ab22cd2-d9e8-453b-b766-ffac9513b7ff",442,,"S",,,8,"12:00:00.000Z",13,"WRI 0","Ringway",,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef332b","2-fe87cca317bbf363f030885ad012bff6",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-06-28 12:05:07","mchrisk","2016-06-28 12:05:24",,,304,,"03_01_0442"
674,"589ed0fc-4065-45c5-898f-537dc67500ee",359,,,,,,"12:03:00.000Z",359,"WRI 5","Adabraka",2,,1,1,,"AuthContext","sp-accra",,"94fbda39e376b90446a3f0b822ce5078","2-801e2f1365347e753b360658115c53d4",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-06-20 12:05:33","cafrimpong","2016-06-22 09:54:54",,,305,,"03_07_0359"
675,"5c991752-a7ba-4e54-a78e-04c77b84681c",844,,,,,,"10:27:00.000Z",2,"spigen","Shiabu",,,1,1,,"AuthContext","sp-accra",,"702302b8962eebee5431382bb1d96c4f","2-7d784a4b4c3925ec28d7ce082b1c0fc1",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-03-29 10:28:48","test","2016-06-03 16:48:57",,,301,,"03_08_0844"
676,"602d6897-353d-41c4-b3d1-7068912b4a38",301,,"T",,4,,"10:52:00.000Z",22,"WRI 15","Adabraka",,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef332b","2-8156a3af9f6081756c4674bbb3a7da44",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-06-14 10:56:36","mchrisk","2016-06-14 10:56:44",,,305,,"03_01_0301"
677,"4d984023-0654-4d36-b663-73a74ff70643",377,,,,,,"11:58:00.000Z",377,"WRI3","Adabraka",2,,1,1,,"AuthContext","sp-accra",,"3b74088468b9017329b42841ed7918fe","2-dd0bc637b64594223fa35fae2b095710",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/b0c6c9eed07efd4152b520f29308a973/","sp-accra","2016-06-17 12:02:28","bnbboye","2016-06-17 12:02:32",,,305,,"03_07_0377"
678,"0fefc1ce-bec2-45f4-a6e4-b8a3e3f9753f",129,,,,,,"09:28:00.000Z",129,"WRI 2","Chorkor",,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef353f","2-bf94e6c23c81ed68e912f1d99c01757d",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-05-05 20:30:03","rkuddy","2016-05-05 09:30:45",,,302,,"03_08_0129"
679,"11f340fd-67cf-4a3e-bc87-7f54dfea9c68",118,,,,,,"12:16:00.000Z",118,"WRI 2","Chorkor",,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef353f","2-1e9a7ef47724a815ef43b17317e88039",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-05-04 23:20:47","rkuddy","2016-05-04 12:21:24",,,302,,"03_03_0118"
680,"104ac36c-2f4d-41e0-bfc7-ee33cbc586dc",723,,,,,,"13:55:00.000Z",723,"WRI 3","Chorkor",2,,1,1,,"AuthContext","sp-accra",,"94fbda39e376b90446a3f0b822ce5078","2-597a0d3e7589344e7b18cf2196465e55",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-04-26 12:57:28","cafrimpong","2016-04-26 12:57:34",,,302,,"03_07_0723"
681,"12d9d24f-5890-432d-9801-a43ee6f92329",328,,"P",2,,,"09:30:00.000Z",27,"WRI 2","Adabraka",,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef332b","2-a6298947f43f014131a2b46f96cd2a43",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-06-15 09:33:05","mchrisk","2016-06-15 09:33:16",,,305,,"03_01_0328"
682,"12adc4ff-0594-411a-8d81-63f64a4e258c",488,,"P",1,,,"11:37:00.000Z",488,"WRI 0","Kokomlemle",,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef332b","2-986f2ed1c26b1938fcf7276b39a6dbf1",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-07-19 11:39:35","mchrisk","2016-07-19 12:18:21",,,303,,"03_01_0488"
683,"0adaf7af-ee12-4704-9c0c-e1fa4da424ef",530,,"S",,,1,"10:11:00.000Z",530,"WRI 3","Kokomlemle",,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef353f","2-6766493f7c43fc927f1105429e0f4191",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-07-18 10:14:01","rkuddy","2016-07-18 10:14:05",,,303,,"03_01_0530"
684,"1a53a8a1-47a1-4251-8445-11e80bedb4db",207,,,,,,"11:17:00.000Z",207,"WRI 2","Chorkor",,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef353f","2-0d7be19f4e49d25e32bc380d8e3a7206",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-05-11 22:19:39","rkuddy","2016-05-11 11:20:21",,,302,,"03_08_0207"
685,"15560330-1065-464f-9a8c-f0cf02b405d6",267,,,,,,"11:24:00.000Z",267,"WRI2","Adabraka",88,"Public school latrine",1,1,,"AuthContext","sp-accra",,"3b74088468b9017329b42841ed7918fe","2-a7724a61049fb982c0f634a732a55b13",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-06-08 11:27:14","bnbboye","2016-06-08 11:29:02",,,305,,"03_07_0267"
686,"169b2f3f-6276-41d3-8a6e-94c1d3d27056",847,,,,,,"10:53:00.000Z",5,"spigen","Shiabu",,,1,1,,"AuthContext","sp-accra",,"702302b8962eebee5431382bb1d96c4f","2-d712ed3f04739db2c041054ad38c5872",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-03-29 10:54:16","test","2016-06-03 16:49:29",,,301,,"03_04_0847"
687,"13570cd7-4ee9-4acd-b44d-8e67af8a09a6",360,,,,,,"10:27:00.000Z",360,"WRI 2","Adabraka",2,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef353f","2-94e0befbd27cf261c2714d9316d91f3e",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-06-17 10:29:49","rkuddy","2016-06-17 10:31:39",,,305,,"03_07_0360"
688,"1382ddee-edcb-42cd-bc03-a1c97fcfc282",479,,"S",,,8,"10:23:00.000Z",8,"WRI 0","Ringway",,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef332b","2-47e1d6e7a67422b5483b4767e3ab96ad",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-06-28 10:28:02","mchrisk","2016-06-28 10:28:13",,,304,,"03_01_0479"
689,"10befab7-dc6c-4917-8e51-e186166c5885",562,,,,,,"11:42:00.000Z",562,"WRI 4","Kokomlemle",2,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef332b","2-317ff927ec8778a21c2391dbe91a2f4c",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-07-20 10:44:08","mchrisk","2016-07-21 14:12:04",,,303,,"03_07_0562"
690,"10fabc07-2f78-48e3-ae3e-b7eff5d92f1b",217,,"S",,,24,"10:30:00.000Z",24,"WRI 15","Chorkor",,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef332b","2-4fcfaa82746f5b93a6d8578be170c7f3",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-05-17 10:33:05","mchrisk","2016-05-17 11:31:58",,,302,,"03_01_0217"
691,"0f0a1883-a70d-4001-93dc-b96c93e57172",324,,"T",,3,,"12:19:00.000Z",21,"WRI 2","Adabraka",,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef353f","2-68763697bdfec24a3401b252037516a2",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-06-14 12:21:07","rkuddy","2016-06-14 12:23:09",,,305,,"03_01_0324"
692,"0f471e68-cd90-4319-8dea-549bc281c312",358,,,,,,"11:39:00.000Z",358,"WRI 5","Adabraka",2,,1,1,,"AuthContext","sp-accra",,"94fbda39e376b90446a3f0b822ce5078","2-f59c88e414de30bb4953c65bb3cfda9b",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-06-20 11:41:36","cafrimpong","2016-06-22 09:54:51",,,305,,"03_07_0358"
693,"6882c416-11dc-4ac0-bc4e-a87605e9c39a",772,,,,,,"12:15:00.000Z",2217,"WRI 2","Chorkor",3,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef353f","2-7b50d4f90cac46082d0623f5d191bf5a",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-04-27 23:17:34","rkuddy","2016-04-27 12:18:10",,,302,,"03_07_0772"
694,"6a8651b6-4859-4a42-83dc-78da9e1c7caf",429,,,,,,"10:01:00.000Z",429,"WRI 15","Ringway",88,"School laterine, laterine door handle",1,1,,"AuthContext","sp-accra",,"94fbda39e376b90446a3f0b822ce5078","2-295820b388551e79c8ba67432d5d3d98",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-06-23 10:04:21","cafrimpong","2016-06-23 10:04:35",,,304,,"03_07_0429"
695,"6a9aff05-a434-4256-abf6-1367bbb8d347",473,,"P",2,,,"11:10:00.000Z",473,"WRI 4","Ringway",,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef332b","2-c0cfec6ded197d155787b806d44b8f63",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-06-27 11:11:57","mchrisk","2016-06-27 11:12:05",,,304,,"03_01_0473"
696,"60edfb8e-1ae6-47c0-b656-f2f4bda2aa40",688,,,,,,"10:58:00.000Z",688,"WRI 3","Chorkor",,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef332b","2-addda1ff7ee0b5fd3797c2fe1c41950e",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-04-21 10:59:46","mchrisk","2016-04-21 10:59:51",,,302,"Green pepper","03_02_0688"
697,"6c017f71-1f99-4086-8f78-48800f1ccd4a",782,,,,,,"11:16:00.000Z",47,"03","Shiabu",88,"Public laterine, anal cleansing container handle",1,1,,"AuthContext","sp-accra",,"702302b8962eebee5431382bb1d96c4f","2-85f4b17f08e25239e77100ed951b39d4",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-03-31 11:18:54","test","2016-06-03 16:52:36",,,301,,"03_07_0782"
698,"718ab864-b3be-4dbc-aa1d-93d6a79b3605",411,,,,,,"10:20:00.000Z",411,"WRI 3","Ringway",,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef353f","2-7943912330751276bf0aafc74c9547ad",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-06-24 10:23:50","rkuddy","2016-06-24 10:25:49",,,304,,"03_03_0411"
699,"708f2840-66ac-4751-a88c-8c33d7c7b0da",318,,,,,,"11:08:00.000Z",318,"WRI 15","Adabraka",,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef332b","2-4d79bc0c99f3317f50c58b5f404db01b",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-06-10 11:09:40","mchrisk","2016-06-10 11:09:45",,,305,,"03_08_0318"
700,"6d75381e-739c-4ed5-bd87-8cdd86163dd9",110,,,,,,"10:13:00.000Z",110,"WRI 15","Chorkor",,,1,1,,"AuthContext","sp-accra",,"94fbda39e376b90446a3f0b822ce5078","2-db869b6db878d5e5da50cd43091658b8",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-05-04 10:19:21","cafrimpong","2016-06-03 17:10:07",,,302,,"03_03_0110"
701,"bdd8b16b-fec9-45f8-abce-136afc54e463",837,,,,,,"10:00:00.000Z",0,,"Shiabu",,,1,1,,"AuthContext","sp-accra",,"702302b8962eebee5431382bb1d96c4f","2-c750bb2590f90983259a124e2ead2209",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/8222e881d8b4104aed559936036ff9b4/","sp-accra","2016-03-24 10:02:40","test","2016-03-24 10:02:45",,,301,"pepper","03_02_0837"
702,"eec2329f-0556-4bef-9b8c-914ddbb6908f",333,,,,,,"09:44:00.000Z",333,"WRI 2","Adabraka",,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef353f","2-801f5cee74d88451023de161ddb38e83",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-06-16 09:46:11","rkuddy","2016-06-16 09:48:04",,,305,,"03_06_0333"
