lab_start_dt,subscriberid,simserial,deviceid,today,lab_end_dt,lab_ward,lab_neighborhood,lab_sample_type,lab_sample_type_fp,lab_sample_type_co,lab_id,lab_id_val,lab_received,lab_processing,lab_incubator_placed,lab_incubator_removed,lab_p_weight,lab_sf_weight,lab_da_weight,lab_pa_weight,lab_1_note,lab_1_dil_tested,lab_1_volume,lab_1_ecoli_reading_membrane,lab_1_ecoli_membrane,lab_2_dil_tested,lab_2_volume,lab_2_ecoli_reading_membrane,lab_2_ecoli_membrane,lab_3_dilution_performed,lab_3_dil_tested,lab_3_volume,lab_3_ecoli_reading_membrane,lab_3_ecoli_membrane,lab_closing,lab_notes,lab_enum,lab_photo,__version__,_id,_uuid,_submission_time,_index
2020/02/20 06:00:44,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 06:02:00,58,2,14,143,NA,FPC2002,FPc2002,2020/02/13 07:37:00,2020/02/13 08:00:00,2020/02/13 10:00:00,2020/02/14 10:00:00,NA,NA,NA,NA,NA,6,1,3,5,5,1,3,0,0,NA,NA,NA,NA,NA,Red colony count: 1:10^1 - 58; 1:10^2 - 5; Each sample vol tested 1ml,4,1,vWNdHeMtQ9ziuCJ2zngErs,8130,74c36642-e1c0-46a1-9814-871f28beb04f,2020/02/20 06:58:00,788
2020/02/20 06:02:00,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 06:03:50,58,2,99,NA,NA,FB1336,FB1336,2020/02/13 07:37:00,2020/02/13 08:00:00,2020/02/13 10:00:00,2020/02/14 10:00:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with FPa2002, FPb2002, FPc2002, FPd2002, FPe2002, Red Colony Count: Undiluted volume tested 100 ml - 00",4,1,vWNdHeMtQ9ziuCJ2zngErs,8131,17f6c5cc-7cab-4d1b-b029-9db573e870f5,2020/02/20 06:59:50,789
2020/02/20 06:03:51,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 06:05:28,58,2,14,144,NA,FPD2003,FPd2003,2020/02/13 07:37:00,2020/02/13 08:00:00,2020/02/13 10:00:00,2020/02/14 10:00:00,NA,NA,NA,NA,NA,7,100,3,1,7,10,3,0,1,6,1,3,0,NA,"Red colony count: Undiluted 100ml - 32, Undiluted 10ml - 4, 1:10^1 - 0 sample vol tested 1ml,",4,1,vWNdHeMtQ9ziuCJ2zngErs,8132,7ef66c94-efd5-41ff-a804-94c7307d5817,2020/02/20 07:01:28,790
2020/02/20 06:05:28,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 06:07:08,58,2,14,142,NA,FPB2003,FPb2003,2020/02/13 07:37:00,2020/02/13 08:00:00,2020/02/13 10:00:00,2020/02/14 10:00:00,NA,NA,NA,NA,NA,7,100,3,0,7,10,3,0,1,6,1,3,0,NA,"Red colony count: Undiluted 100ml - 152, Undiluted 10ml - 22, 1:10^1 - 07 sample vol tested 1ml",4,1,vWNdHeMtQ9ziuCJ2zngErs,8133,112f7b18-6390-4c05-aeb0-a2b486b9d8d8,2020/02/20 07:03:08,791
2020/02/20 06:07:09,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 06:08:33,58,2,14,145,NA,FPE2003,FPe2003,2020/02/13 07:37:00,2020/02/13 08:00:00,2020/02/13 10:00:00,2020/02/14 10:00:00,NA,NA,NA,NA,NA,7,100,3,1,7,10,3,0,1,6,1,3,0,NA,"Red colony count: Undiluted 100ml - 138, Undiluted 10ml - 11, 1:10^1 - 5 sample vol tested 1ml,",4,1,vWNdHeMtQ9ziuCJ2zngErs,8134,b8ee10c1-f3bd-458a-8a6c-9ecbae24eede,2020/02/20 07:04:33,792
2020/02/20 06:08:34,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 06:10:11,58,2,14,141,NA,FPA2003,FPa2003,2020/02/13 07:37:00,2020/02/13 08:00:00,2020/02/13 10:00:00,2020/02/14 10:00:00,NA,NA,NA,NA,NA,6,1,3,1,5,1,3,0,0,NA,NA,NA,NA,NA,Red colony count: 1:10^1 - 4; 1:10^2 - 0; Each sample vol tested 1ml,6,1,vWNdHeMtQ9ziuCJ2zngErs,8135,47beabbc-6bab-492a-8c04-76e7ea67a8a2,2020/02/20 07:06:11,793
2020/02/20 06:10:12,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 06:11:29,58,2,14,143,NA,FPC2003,FPc2003,2020/02/13 07:37:00,2020/02/13 08:00:00,2020/02/13 10:00:00,2020/02/14 10:00:00,NA,NA,NA,NA,NA,6,1,3,5,5,1,3,1,0,NA,NA,NA,NA,NA,Red colony count: 1:10^1 - 101; 1:10^2 - 13; Each sample vol tested 1ml,6,1,vWNdHeMtQ9ziuCJ2zngErs,8136,145f659e-e132-4417-b710-d582f95f797c,2020/02/20 07:07:29,794
2020/02/20 06:11:29,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 06:13:06,58,2,99,NA,NA,FB1337,FB1337,2020/02/13 07:37:00,2020/02/13 08:00:00,2020/02/13 10:00:00,2020/02/14 10:00:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with FPa2003, FPb2003, FPc2003, FPd2003, FPe2003, Red Colony Count: Undiluted volume tested 100 ml - 00",6,1,vWNdHeMtQ9ziuCJ2zngErs,8137,ab93c79d-f68b-494b-bb8b-4cf2b397fbcd,2020/02/20 07:09:06,795
2020/02/20 06:13:06,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 06:14:34,58,2,15,NA,151,COA2007,COa2007,2020/02/13 07:37:00,2020/02/13 08:00:00,2020/02/13 10:00:00,2020/02/14 10:00:00,NA,NA,NA,NA,NA,6,1,3,32,5,1,3,3,0,NA,NA,NA,NA,NA,Red colony count: 1:10^1 - TNTC; 1:10^2 - 46; Each sample vol tested 1ml,6,1,vWNdHeMtQ9ziuCJ2zngErs,8138,db39a49f-d465-4324-9261-0f1743f5d327,2020/02/20 07:10:33,796
2020/02/20 06:14:34,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 06:15:51,58,2,15,NA,152,COB2019,COb2019,2020/02/13 07:37:00,2020/02/13 08:00:00,2020/02/13 10:00:00,2020/02/14 10:00:00,NA,NA,NA,NA,NA,6,1,3,0,5,1,3,0,0,NA,NA,NA,NA,NA,Red colony count: 1:10^1 - 20; 1:10^2 - 2; Each sample vol tested 1ml,6,1,vWNdHeMtQ9ziuCJ2zngErs,8139,9f591f5f-2e35-4f52-a6e4-cbf7b9d723a4,2020/02/20 07:11:51,797
2020/02/20 06:15:52,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 06:17:24,58,2,99,NA,NA,FB1335,FB1335,2020/02/13 07:37:00,2020/02/13 08:00:00,2020/02/13 10:00:00,2020/02/14 10:00:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with COa2007, COb2019, Red Colony Count: Undiluted volume tested 100 ml - 00",6,1,vWNdHeMtQ9ziuCJ2zngErs,8140,c0d87829-239d-49ea-b141-d84a4397cfe6,2020/02/20 07:13:25,798
2020/02/20 06:17:25,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 06:18:18,33,1,98,NA,NA,NCEC96,NCEC96,2020/02/13 07:37:00,2020/02/13 08:00:00,2020/02/13 10:00:00,2020/02/14 10:00:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red Colony Count: Undiluted volume tested 100 ml - 00,6,1,vWNdHeMtQ9ziuCJ2zngErs,8141,ecfdb396-1e84-4755-806b-18fd47893c40,2020/02/20 07:14:17,799
2020/02/20 06:18:18,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 06:21:19,59,1,11,NA,NA,PLC1199,PLc1199,2020/02/17 07:00:00,2020/02/17 07:45:00,2020/02/17 09:00:00,2020/02/18 09:00:00,NA,NA,NA,NA,NA,4,1,1,NA,3,1,3,4,1,2,1,3,0,NA,"Red colony count: 1:10^3 -82; 1:10^4 - 5; 1:10^5 - 1, Each sample vol tested 1ml",4,1,vWNdHeMtQ9ziuCJ2zngErs,8142,b378ba86-e29e-45f7-af92-b7aab4c2c147,2020/02/20 07:17:19,800
2020/02/20 06:21:19,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 06:22:19,59,1,99,NA,NA,FB1344,FB1344,2020/02/17 07:00:00,2020/02/17 07:45:00,2020/02/17 09:00:00,2020/02/18 09:00:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with PLc1199, Red Colony Count: Undiluted volume tested 100 ml - 00",4,1,vWNdHeMtQ9ziuCJ2zngErs,8143,3c70f400-35d9-4fbb-8dd3-6f387b6072b1,2020/02/20 07:18:18,801
2020/02/20 06:22:19,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 06:23:43,59,1,11,NA,NA,PLC1200,PLc1200,2020/02/17 07:00:00,2020/02/17 07:45:00,2020/02/17 09:00:00,2020/02/18 09:00:00,NA,NA,NA,NA,NA,4,1,3,45,3,1,3,20,1,2,1,3,2,NA,"Red colony count: 1:10^3 -TNTC; 1:10^4 - TNTC; 1:10^5 - 150, Each sample vol tested 1ml",4,1,vWNdHeMtQ9ziuCJ2zngErs,8144,2184f0fd-c952-4b1a-84f1-e4a9c3866a3e,2020/02/20 07:19:44,802
2020/02/20 06:23:44,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 06:24:39,59,1,99,NA,NA,FB1345,FB1345,2020/02/17 07:00:00,2020/02/17 07:45:00,2020/02/17 09:00:00,2020/02/18 09:00:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with PLc1200, Red Colony Count: Undiluted volume tested 100 ml - 00",4,1,vWNdHeMtQ9ziuCJ2zngErs,8145,5257b19b-6571-4f9a-8f1b-8ba46365ed5f,2020/02/20 07:20:38,803
2020/02/20 06:24:40,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 06:32:28,59,1,11,NA,NA,PLC1201,PLc1201,2020/02/17 07:00:00,2020/02/17 07:45:00,2020/02/17 09:00:00,2020/02/18 09:00:00,NA,NA,NA,NA,NA,4,1,3,2,3,1,3,2,1,2,1,3,0,NA,"Red colony count: 1:10^3 -TNTC; 1:10^4 - 136; 1:10^5 - 14, Each sample vol tested 1ml",4,1,vWNdHeMtQ9ziuCJ2zngErs,8146,0ac8c1ae-1216-4b46-a7ab-b9cd5ae8d11e,2020/02/20 07:28:29,804
2020/02/20 06:32:29,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 06:33:26,59,1,99,NA,NA,FB1346,FB1346,2020/02/17 07:00:00,2020/02/17 07:45:00,2020/02/17 09:00:00,2020/02/18 09:00:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with PLc1201, Red Colony Count: Undiluted volume tested 100 ml - 00",4,1,vWNdHeMtQ9ziuCJ2zngErs,8147,b039bb9e-ca9d-4abd-9acc-902f4f313d9c,2020/02/20 07:29:26,805
2020/02/20 06:33:26,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 06:34:52,59,1,11,NA,NA,PLC1202,PLc1202,2020/02/17 07:00:00,2020/02/17 07:45:00,2020/02/17 09:00:00,2020/02/18 09:00:00,NA,NA,NA,NA,NA,4,1,3,0,3,1,3,0,1,2,1,3,0,NA,"Red colony count: 1:10^3 -4; 1:10^4 - 0; 1:10^5 - 0, Each sample vol tested 1ml",4,1,vWNdHeMtQ9ziuCJ2zngErs,8148,64d69b6e-fd96-41bb-889d-b4c264dfa2bb,2020/02/20 07:30:51,806
2020/02/20 06:34:52,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 06:35:56,59,1,99,NA,NA,FB1347,FB1347,2020/02/17 07:00:00,2020/02/17 07:45:00,2020/02/17 09:00:00,2020/02/18 09:00:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with PLc1202, Red Colony Count: Undiluted volume tested 100 ml - 00",4,1,vWNdHeMtQ9ziuCJ2zngErs,8149,4ae4eb4b-8df1-4a0f-ad19-837351e48c37,2020/02/20 07:31:55,807
2020/02/20 06:35:56,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 06:37:16,59,1,11,NA,NA,PLC1203,PLc1203,2020/02/17 07:00:00,2020/02/17 07:45:00,2020/02/17 09:00:00,2020/02/18 09:00:00,NA,NA,NA,NA,NA,4,1,3,8,3,1,3,1,1,2,1,3,0,NA,"Red colony count: 1:10^3 -120; 1:10^4 - 16; 1:10^5 - 1, Each sample vol tested 1ml",4,1,vWNdHeMtQ9ziuCJ2zngErs,8150,4627b009-95e9-4a33-9402-dcd65960b125,2020/02/20 07:33:16,808
2020/02/20 06:37:16,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 06:39:06,59,1,99,NA,NA,FB1348,FB1348,2020/02/17 07:00:00,2020/02/17 07:45:00,2020/02/17 09:00:00,2020/02/18 09:00:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with PLc1203, Red Colony Count: Undiluted volume tested 100 ml - 00",4,1,vWNdHeMtQ9ziuCJ2zngErs,8151,c778a71c-05b6-4746-8ee0-4668e572302c,2020/02/20 07:35:06,809
2020/02/20 06:39:07,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 06:39:57,33,1,98,NA,NA,NCEC97,NCEC97,2020/02/17 07:00:00,2020/02/17 07:45:00,2020/02/17 09:00:00,2020/02/18 09:00:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red Colony Count: Undiluted volume tested 100 ml - 00,4,1,vWNdHeMtQ9ziuCJ2zngErs,8152,2d4806d2-af37-470f-bbae-dbecc097da67,2020/02/20 07:35:57,810
2020/02/20 06:39:58,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 06:42:21,58,2,5,NA,NA,SW2002,SW2002,2020/02/18 05:30:00,2020/02/18 05:45:00,2020/02/18 06:20:00,2020/02/19 06:20:00,NA,NA,NA,NA,NA,7,1,3,34,6,1,3,6,1,5,1,3,0,NA,"Red colony count: Undiluted 1ml - TNTC, 1:10^1 - 57, 1:10^2 - 6; sample vol tested 1ml",4,1,vWNdHeMtQ9ziuCJ2zngErs,8153,83441bab-9b7d-4f45-8843-ab203c5b8fdd,2020/02/20 07:38:21,811
2020/02/20 06:42:22,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 06:43:32,58,2,99,NA,NA,FB1349,FB1349,2020/02/18 05:30:00,2020/02/18 05:45:00,2020/02/18 06:20:00,2020/02/19 06:20:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with SW2002, Red Colony Count: Undiluted volume tested 100 ml - 00",6,1,vWNdHeMtQ9ziuCJ2zngErs,8154,0bfb8b01-d822-437e-9458-7d83c7fc920f,2020/02/20 07:39:32,812
2020/02/20 06:43:32,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 06:44:33,58,2,99,NA,NA,FB1350,FB1350,2020/02/18 05:30:00,2020/02/18 05:45:00,2020/02/18 06:20:00,2020/02/19 06:20:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with SL2003, Red Colony Count: Undiluted volume tested 100 ml - 00",6,1,vWNdHeMtQ9ziuCJ2zngErs,8155,4812fc35-e3dd-46cb-a8b4-99e84c29e3d5,2020/02/20 07:40:32,813
2020/02/20 06:44:34,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 06:45:34,55,1,99,NA,NA,FB1351,FB1351,2020/02/18 06:30:00,2020/02/18 06:40:00,2020/02/18 07:00:00,2020/02/19 07:00:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with MO1181, Red Colony Count: Undiluted volume tested 100 ml - 00",4,1,vWNdHeMtQ9ziuCJ2zngErs,8156,6b414355-eedd-4d32-a21b-3f32bd8b996f,2020/02/20 07:41:34,814
2020/02/20 06:45:35,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 06:46:32,57,1,99,NA,NA,FB1352,FB1352,2020/02/18 06:30:00,2020/02/18 06:40:00,2020/02/18 07:00:00,2020/02/19 07:00:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with MO1182, Red Colony Count: Undiluted volume tested 100 ml - 00",4,1,vWNdHeMtQ9ziuCJ2zngErs,8157,36fb8a64-2db4-4be1-a743-d9295b16714e,2020/02/20 07:42:31,815
2020/02/20 06:46:33,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 06:47:38,57,1,99,NA,NA,FB1353,FB1353,2020/02/18 06:30:00,2020/02/18 06:40:00,2020/02/18 07:00:00,2020/02/19 07:00:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with MO1183, Red Colony Count: Undiluted volume tested 100 ml - 00",4,1,vWNdHeMtQ9ziuCJ2zngErs,8158,1a00b559-ddf6-4767-b41d-555a7cdc803b,2020/02/20 07:43:37,816
2020/02/20 06:47:39,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 06:48:34,57,1,99,NA,NA,FB1354,FB1354,2020/02/18 06:30:00,2020/02/18 06:40:00,2020/02/18 07:00:00,2020/02/19 07:00:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with MO1184, Red Colony Count: Undiluted volume tested 100 ml - 00",4,1,vWNdHeMtQ9ziuCJ2zngErs,8159,d3b88d2c-9a13-4fc8-929a-ea0c599773d5,2020/02/20 07:44:34,817
2020/02/20 06:48:35,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 06:49:26,33,1,98,NA,NA,NCEC98,NCEC98,2020/02/18 06:30:00,2020/02/18 06:40:00,2020/02/18 07:00:00,2020/02/19 07:00:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red Colony Count: Undiluted volume tested 100 ml - 00,4,1,vWNdHeMtQ9ziuCJ2zngErs,8160,0b52c63b-5ff8-4029-ae91-ed8be16970ec,2020/02/20 07:45:24,818
2020/02/20 06:49:27,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 06:51:09,58,2,8,NA,NA,SL2003,SL2003,2020/02/18 05:30:00,2020/02/18 07:30:00,2020/02/18 09:15:00,2020/02/19 09:15:00,NA,NA,NA,110,NA,6,1,3,42,5,1,3,0,1,4,1,3,0,NA,"Red colony count: 1:10^1 - TNTC; 1:10^2 - 86; 1:10^3 - 5, Each sample vol tested 1ml",4,1,vWNdHeMtQ9ziuCJ2zngErs,8161,13aba9a3-fd2d-4c63-b543-53ee401da675,2020/02/20 07:47:10,819
2020/02/20 06:51:10,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 06:52:36,57,1,16,NA,NA,UF1023,UF1023,2020/02/18 06:30:00,2020/02/18 06:40:00,2020/02/18 07:00:00,2020/02/19 07:00:00,NA,NA,NA,NA,NA,4,1,3,3,3,1,3,0,1,2,1,3,0,NA,"Red colony count: 1:10^3 -82; 1:10^4 - 10; 1:10^5 - 01, Each sample vol tested 1ml",4,1,vWNdHeMtQ9ziuCJ2zngErs,8162,f6ab655d-b362-44cb-a6b8-26533d157b9f,2020/02/20 07:48:36,820
2020/02/26 05:37:52,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/26 00:00:00,2020/02/26 05:39:14,6,1,99,NA,NA,FB1357,FB1357,2020/02/19 07:34:00,2020/02/19 07:45:00,2020/02/19 08:30:00,2020/02/20 08:30:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with MO1185, Red Colony Count: Undiluted volume tested 100 ml - 00",6,1,vWNdHeMtQ9ziuCJ2zngErs,8300,12c6bcfd-e43f-4fe7-a3ff-fd3af30f7a6f,2020/02/26 06:35:09,821
2020/02/26 05:39:14,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/26 00:00:00,2020/02/26 05:40:16,3,1,99,NA,NA,FB1358,FB1358,2020/02/19 07:34:00,2020/02/19 07:45:00,2020/02/19 08:30:00,2020/02/20 08:30:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with MO1186, Red Colony Count: Undiluted volume tested 100 ml - 00",6,1,vWNdHeMtQ9ziuCJ2zngErs,8301,406231f5-9201-44c2-8a95-bb77c4f574b6,2020/02/26 06:36:10,822
2020/02/26 05:40:17,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/26 00:00:00,2020/02/26 05:41:24,29,1,99,NA,NA,FB1359,FB1359,2020/02/19 07:34:00,2020/02/19 07:45:00,2020/02/19 08:30:00,2020/02/20 08:30:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with MO1187, Red Colony Count: Undiluted volume tested 100 ml - 00",6,1,vWNdHeMtQ9ziuCJ2zngErs,8302,5ad5ccf2-0830-4fc2-8a20-86e92dc6c620,2020/02/26 06:37:17,823
2020/02/26 05:41:24,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/26 00:00:00,2020/02/26 05:43:11,65,1,16,NA,NA,UF1024,UF1024,2020/02/19 07:34:00,2020/02/19 07:45:00,2020/02/19 08:30:00,2020/02/20 08:30:00,NA,NA,NA,NA,NA,4,1,3,12,3,1,3,0,1,2,1,3,0,NA,"Red colony count: 1:10^3 - 80; 1:10^4 - 18; 1:10^5 - 1, Each sample vol tested 1ml",6,1,vWNdHeMtQ9ziuCJ2zngErs,8303,7370d672-0246-4766-9310-444dd0247f01,2020/02/26 06:39:04,824
2020/02/26 05:43:11,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/26 00:00:00,2020/02/26 05:44:46,58,1,11,NA,NA,PL1026,PL1026,2020/02/19 07:34:00,2020/02/19 07:45:00,2020/02/19 08:30:00,2020/02/20 09:00:00,NA,NA,NA,NA,NA,4,1,3,0,3,1,3,0,1,2,1,3,0,NA,"Red colony count: 1:10^3 -15; 1:10^4 - 0; 1:10^5 - 00, Each sample vol tested 1ml",6,1,vWNdHeMtQ9ziuCJ2zngErs,8304,c3e4f273-3b86-4347-89fc-5713274bcebe,2020/02/26 06:40:39,825
2020/02/26 05:44:47,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/26 00:00:00,2020/02/26 05:45:47,58,1,99,NA,NA,FB1355,FB1355,2020/02/19 07:34:00,2020/02/19 07:45:00,2020/02/19 08:30:00,2020/02/20 09:00:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with PL1026, Red Colony Count: Undiluted volume tested 100 ml - 00",6,1,vWNdHeMtQ9ziuCJ2zngErs,8305,47ec6362-6804-4702-a2e5-9d06e9d8b5d9,2020/02/26 06:41:41,826
2020/02/26 05:45:47,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/26 00:00:00,2020/02/26 05:47:04,58,1,11,NA,NA,PL1027,PL1027,2020/02/19 07:34:00,2020/02/19 07:45:00,2020/02/19 08:30:00,2020/02/20 09:00:00,NA,NA,NA,NA,NA,4,1,3,0,3,1,3,0,1,2,1,3,0,NA,"Red colony count: 1:10^3 -16; 1:10^4 - 1; 1:10^5 - 00, Each sample vol tested 1ml",6,1,vWNdHeMtQ9ziuCJ2zngErs,8306,a4ad2179-b0cf-4cc2-8740-d61388231022,2020/02/26 06:42:58,827
2020/02/26 05:47:05,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/26 00:00:00,2020/02/26 05:48:07,58,1,99,NA,NA,FB1356,FB1356,2020/02/19 07:34:00,2020/02/19 07:45:00,2020/02/19 08:30:00,2020/02/20 09:00:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with PL1027, Red Colony Count: Undiluted volume tested 100 ml - 00",6,1,vWNdHeMtQ9ziuCJ2zngErs,8307,b3696e22-0b57-4c8d-aaa8-e83b782bf0df,2020/02/26 06:44:01,828
2020/02/26 05:48:07,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/26 00:00:00,2020/02/26 05:49:00,33,1,98,NA,NA,NCEC99,NCEC99,2020/02/19 07:34:00,2020/02/19 07:45:00,2020/02/19 08:30:00,2020/02/20 09:00:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red Colony Count: Undiluted volume tested 100 ml - 00,6,1,vWNdHeMtQ9ziuCJ2zngErs,8308,63f3ddae-8eec-467e-8420-254817c8d273,2020/02/26 06:44:53,829
